1.00123611962831,26.7202764167523,4.02954458044011,7.29285708819632,1.54703599271288,0.00107960351349134,0.00650000768889541,0.0973,0.0213,0.0214,0.0001,0.002,0.0646997448531408
1.0013446429576,26.7186526574782,4.02918912234621,7.29321421510756,1.54717197375871,0.00216361388496362,0.00650001428868428,0.0973,0.0213,0.0214,0.0001,0.002,0.0648282802424404
1.00145312892967,26.7170287222851,4.02883362574175,7.29357138071017,1.54730794313609,0.00324566971154732,0.00650001440113339,0.0973,0.0213,0.0214,0.0001,0.002,0.0648297390236999
1.00156156203908,26.7154046113632,4.0284780906684,7.29392858496226,1.54744390084356,0.00432235549297974,0.00650000602089377,0.0973,0.0213,0.0214,0.0001,0.002,0.0647482718916433
1.00167006809887,26.7137803243925,4.02812251705612,7.29428582793423,1.54757984688014,0.00540303102075094,0.00650000570318075,0.0973,0.0213,0.0214,0.0001,0.002,0.0647458031287216
1.0017789910412,26.7121558594828,4.02776690449109,7.29464311004182,1.54771578124648,0.00651818873608134,0.00650005848607442,0.0973,0.0213,0.0214,0.0001,0.002,0.0650872966725446
1.00188788042846,26.710531217862,4.02741125324214,7.29500043101493,1.54785170394003,0.00763517372580277,0.00650010514507549,0.0973,0.0213,0.0214,0.0001,0.002,0.0653458212707925
1.0019964242103,26.7089064016829,4.02705556378054,7.29535779038011,1.54798761495733,0.00872624158921351,0.00650010492193328,0.0973,0.0213,0.0214,0.0001,0.002,0.0653447403897744
1.00210519882064,26.7072814078754,4.02669983543419,7.2957151888126,1.54812351430019,0.00983589380173944,0.00650013329554524,0.0973,0.0213,0.0214,0.0001,0.002,0.0654668015925162
1.00221460476697,26.7056562324669,4.02634406733344,7.29607262718612,1.54825940197131,0.0109997831154428,0.00650024233157619,0.0973,0.0213,0.0214,0.0001,0.002,0.0658885880821871
1.00232444340193,26.7040308752129,4.02598825942482,7.2964301055544,1.5483952779696,0.0122058835150562,0.00650040576681872,0.0973,0.0213,0.0214,0.0001,0.002,0.066462824086987
1.00243477812497,26.7024053341249,4.02563241127296,7.29678762435486,1.54853114229572,0.0134618242223162,0.00650063157154819,0.0973,0.0213,0.0214,0.0001,0.002,0.0671894344303106
1.00254544368,26.7007796093702,4.02527652291455,7.29714518355064,1.54866699494816,0.0147560636472614,0.00650089797962235,0.0973,0.0213,0.0214,0.0001,0.002,0.0679800471884136
1.00265609672363,26.6991537038059,4.02492059497498,7.29750278251339,1.54880283592272,0.0160608453412674,0.00650116027330189,0.0973,0.0213,0.0214,0.0001,0.002,0.0687021967647397
1.00276790440671,26.6975276033088,4.02456462436255,7.29786042434935,1.54893866523209,0.0174722354235063,0.00650156959103766,0.0973,0.0213,0.0214,0.0001,0.002,0.0697530494333843
1.00288062749036,26.6959013072967,4.02420861094985,7.29821810918653,1.5490744828754,0.0189752219285597,0.00650209426767144,0.0973,0.0213,0.0214,0.0001,0.002,0.0710147228509816
1.0029931477368,26.6942748282666,4.02385255747255,7.2985758342764,1.5492102888389,0.020480129485725,0.0065025893349681,0.0973,0.0213,0.0214,0.0001,0.002,0.072134136785521
1.00310588725787,26.692648160746,4.02349646273269,7.29893360082255,1.5493460831266,0.022019627284474,0.00650310937160573,0.0973,0.0213,0.0214,0.0001,0.002,0.07324365516217
1.00321680859359,26.6910213354335,4.02314033345049,7.29929140207321,1.549481865707,0.023425275074736,0.00650339186975442,0.0973,0.0213,0.0214,0.0001,0.002,0.0738141217533168
1.00332705323247,26.6893943396922,4.02278416685964,7.29964924080768,1.54961763659131,0.0247830863439325,0.00650358480671135,0.0973,0.0213,0.0214,0.0001,0.002,0.0741839041980673
1.00343722541975,26.6877671654357,4.02242796118994,7.30000711880447,1.54975339578617,0.0261397419265238,0.00650376623007724,0.0973,0.0213,0.0214,0.0001,0.002,0.0745147494709823
1.00354816470716,26.6861397979568,4.02207171322178,7.3003650392983,1.5498891433046,0.02756347537239,0.00650404387835895,0.0973,0.0213,0.0214,0.0001,0.002,0.0749975980337497
1.00366083418606,26.6845122168811,4.02171541849505,7.30072300677023,1.55002487916498,0.0291352056713908,0.00650454063843465,0.0973,0.0213,0.0214,0.0001,0.002,0.0758231464491232
1.00377437448907,26.6828844334109,4.021359079462,7.30108101875648,1.5501606033549,0.0307895832019547,0.00650514550185456,0.0973,0.0213,0.0214,0.0001,0.002,0.0767855389564537
1.00388862086448,26.6812564481332,4.02100269625116,7.30143907512793,1.55029631587229,0.03251501822129,0.00650583688938386,0.0973,0.0213,0.0214,0.0001,0.002,0.0778405754922091
1.0040029879033,26.6796282711569,4.02064627107545,7.30179717366128,1.55043201670591,0.0342651221017865,0.00650653969062956,0.0973,0.0213,0.0214,0.0001,0.002,0.078870777242288
1.00411648673033,26.6779999237567,4.02028980859217,7.30215530967735,1.55056770583387,0.0359592573173136,0.00650712786006667,0.0973,0.0213,0.0214,0.0001,0.002,0.0797002005861749
1.00422928381895,26.6763714049651,4.01993330858948,7.30251348338896,1.55070338325585,0.0376080218116713,0.00650762314028776,0.0973,0.0213,0.0214,0.0001,0.002,0.0803730258444535
1.00434254210463,26.674742689748,4.01957676558717,7.30287170030209,1.55083904899453,0.039303054355006,0.00650817375566977,0.0973,0.0213,0.0214,0.0001,0.002,0.0810945132411914
1.00445683135342,26.6731137628322,4.01922017624178,7.30322996377585,1.55097470306307,0.0410908155838402,0.00650885173656781,0.0973,0.0213,0.0214,0.0001,0.002,0.0819524217280444
1.00457230823035,26.6714846170412,4.0188635389823,7.30358827538867,1.55111034546672,0.042985632193367,0.00650967631360787,0.0973,0.0213,0.0214,0.0001,0.002,0.0829611586214183
1.00468708930358,26.669855297419,4.01850686366932,7.30394662523363,1.55124597616108,0.0448384201955177,0.00651040840175568,0.0973,0.0213,0.0214,0.0001,0.002,0.0838278861097717
1.00480101056614,26.6682258105983,4.01815015175482,7.30430501185196,1.55138159513859,0.0466340803846676,0.00651102772164472,0.0973,0.0213,0.0214,0.0001,0.002,0.0845381639697666
1.00491629238841,26.66659609826,4.01779339047213,7.30466344807024,1.55151720245311,0.0485476581343402,0.00651181508882773,0.0973,0.0213,0.0214,0.0001,0.002,0.0854137136595614
1.00503419227401,26.6649661205141,4.01743657108891,7.30502194266184,1.55165279814059,0.0506813202798705,0.00651292820369705,0.0973,0.0213,0.0214,0.0001,0.002,0.0866148898729276
1.00515286923803,26.6633359227199,4.01707970353477,7.3053804856505,1.55178838215643,0.0528928905695554,0.00651413371700197,0.0973,0.0213,0.0214,0.0001,0.002,0.0878783274214579
1.00526973342075,26.6617055799789,4.01672280425026,7.3057390605185,1.55192395442854,0.0549777659463423,0.00651510556689628,0.0973,0.0213,0.0214,0.0001,0.002,0.088868311740361
1.00538653513806,26.6600750442882,4.01636586272702,7.30609767782355,1.55205951500074,0.0570707613255242,0.0065160646545268,0.0973,0.0213,0.0214,0.0001,0.002,0.0898185865316181
1.00550554657842,26.6584442442303,4.01600886333099,7.30645635327307,1.55219506393824,0.059350512386145,0.00651729596067472,0.0973,0.0213,0.0214,0.0001,0.002,0.0910060402686803
1.00562452720668,26.6568132453331,4.01565182040693,7.306815072455,1.5523306011781,0.0616434869851113,0.0065185175856973,0.0973,0.0213,0.0214,0.0001,0.002,0.0921534828451795
1.00574231575436,26.6551820862403,4.01529474241437,7.30717382687006,1.55246612668296,0.0638578693527224,0.00651958434068787,0.0973,0.0213,0.0214,0.0001,0.002,0.0931299747528946
1.00585935514757,26.6535507557304,4.01493762689678,7.30753261898632,1.55260164046201,0.0660261554594346,0.00652055229363935,0.0973,0.0213,0.0214,0.0001,0.002,0.0939939963158162
1.00597612867753,26.651919239419,4.01458047070528,7.30789145196745,1.55273714252726,0.0681846554739242,0.00652148220406135,0.0973,0.0213,0.0214,0.0001,0.002,0.0948038770800757
1.00609302312656,26.6502875244378,4.01422327102286,7.30825032864369,1.55287263288918,0.0703627837096118,0.00652242243700274,0.0973,0.0213,0.0214,0.0001,0.002,0.0956032639230736
1.00620961312957,26.6486556259172,4.01386603116173,7.30860924568726,1.55300811153239,0.07252722808577,0.00652332002150484,0.0973,0.0213,0.0214,0.0001,0.002,0.0963486131223284
1.00632745587683,26.647023486994,4.01350873867391,7.3089682156046,1.55314357850763,0.0747981213705674,0.00652436864012042,0.0973,0.0213,0.0214,0.0001,0.002,0.0971995089283403
1.00644527804971,26.6453911521131,4.01315140328889,7.30932722862053,1.5532790337725,0.0770779923877944,0.00652540956520319,0.0973,0.0213,0.0214,0.0001,0.002,0.0980252708922603
1.00656638077141,26.6437584934226,4.0127939970185,7.30968631285464,1.55341447744205,0.0796214574990838,0.00652685192364859,0.0973,0.0213,0.0214,0.0001,0.002,0.0991443962201031
1.00668813521207,26.6421256046841,4.0124365403882,7.31004544768508,1.55354990942869,0.0822291229846664,0.00652836843881359,0.0973,0.0213,0.0214,0.0001,0.002,0.100295747327674
1.0068056812212,26.6404926800981,4.01207907591048,7.31040459039979,1.55368532955467,0.0845275410160386,0.00652935802672428,0.0973,0.0213,0.0214,0.0001,0.002,0.101031189698589
1.00692283701193,26.6388595757355,4.01172157207775,7.31076377265427,1.5538207379498,0.0868048543699863,0.00653029453151477,0.0973,0.0213,0.0214,0.0001,0.002,0.101712755987575
1.0070408903164,26.6372262388247,4.01136401733778,7.31112300605499,1.55395613466032,0.0891589225678008,0.00653133695971788,0.0973,0.0213,0.0214,0.0001,0.002,0.102455966612218
1.00715802902045,26.6355927440982,4.01100642805028,7.31148227416543,1.55409151961732,0.091451991053148,0.00653226169343959,0.0973,0.0213,0.0214,0.0001,0.002,0.103102078222218
